trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.5,-0.16852488,-2.1051502,0.36996803,0.023841718,0.0078125,0.00013017657,0.005080973,42.11575,34.217934,18.959858,3.5918827,46.771793,0.0,-12.532236,-45.607605,13.696783,0.0,-12.583778,-44.974743,13.715113,0.0,-12.508362,-43.750477,13.636534,0.85625494,0.93990225,10000,10.45533561706543,0.9999672,-0.06900648,-0.99999946,0.8180476,0.09021006,0.05974256,0.037558023,0.013028271,0.0,-0.4296875,-1.0,0.49503148,0.0,0.0,0.0,0.0
0.5,-0.15703046,-1.7883072,0.4081631,0.022542642,0.0078125,0.00023195647,0.005113051,40.99209,34.49189,25.254082,3.4940817,48.724846,0.0,-14.407864,-46.47464,12.847903,0.0,-14.134974,-46.202206,12.810575,0.0,-14.183134,-46.379784,12.817356,1.0727134,1.2543823,11000,10.350300550460815,0.99999154,-0.056878198,-0.99999994,0.8260788,0.08944037,0.058384582,0.036074843,0.013029659,0.0,-0.53125,-1.0,0.49902248,0.0,0.0,0.0,0.0
0.5,-0.21150285,-2.0903473,0.4499744,0.023883626,0.0078125,0.00013432387,0.005576354,40.74052,35.2837,24.090082,3.566235,50.38547,0.0,-14.948535,-54.068012,15.317913,0.0,-15.103889,-55.01475,15.173679,0.0,-15.082029,-53.910366,15.2783785,0.6752195,0.6632194,12000,10.33927845954895,0.99998564,-0.067772105,-0.99999994,0.82494026,0.08846831,0.05779433,0.035245497,0.013137239,0.0,-0.5390625,-1.0,0.4984718,0.0,0.0,0.0,0.0
0.5,-0.24419928,-1.7133961,0.40506682,0.026775135,0.0078125,0.00032003704,0.005118303,41.463318,35.81923,26.431389,3.4193585,48.660038,0.0,-12.631794,-49.63831,14.128628,0.0,-12.806131,-48.75695,14.008677,0.0,-12.875753,-49.08627,14.042987,1.277294,1.2885976,13000,10.359983444213867,0.9999876,-0.051967427,-1.0,0.82381713,0.08759658,0.056904882,0.03512505,0.012721277,0.0,-0.4296875,-1.0,0.49503148,0.0,0.0,0.0,0.0
0.5,-0.1935936,-2.2339935,0.41697705,0.024679016,0.0078125,0.00010413849,0.0046115345,42.98152,35.105495,24.954067,3.4198022,49.043102,0.0,-13.830048,-69.86749,16.463615,0.0,-13.951193,-69.58854,16.216705,0.0,-13.960813,-71.19735,16.290281,0.97369874,1.0471479,14000,10.603642463684082,0.9999884,-0.06025521,-0.99999994,0.8228704,0.086779915,0.056289095,0.03430469,0.012906557,0.0,-0.4140625,-1.0,0.49255937,0.0,0.0,0.0,0.0
0.5,-0.26284075,-2.0454292,0.5172734,0.02541342,0.0078125,0.00015636205,0.0053152125,42.96455,35.593853,25.882101,3.290561,50.913437,0.0,-15.337678,-61.848976,16.84784,0.0,-15.268107,-59.58331,16.843533,0.0,-15.320159,-60.339127,16.82948,1.3384,1.2898742,15000,11.541413307189941,0.99998844,-0.08961146,-0.9999998,0.8159086,0.08517271,0.055678576,0.033921424,0.012683976,0.0,-0.5,-1.0,0.5,0.0,0.0,0.0,0.0
0.5,-0.25788876,-1.8423347,0.4624253,0.026031667,0.0078125,0.00024042292,0.0053944164,42.988144,36.219337,24.453306,3.7124064,48.989197,0.0,-12.572588,-54.665676,13.528184,0.0,-12.798923,-55.547646,13.626437,0.0,-12.743408,-55.236916,13.686253,1.064721,1.0416583,16000,12.535287857055664,0.999987,-0.05047262,-0.9999999,0.82591355,0.08420707,0.05501565,0.033352833,0.012485014,0.0,-0.4296875,-1.0,0.49503148,0.0,0.0,0.0,0.0
0.5,-0.29741275,-2.4127426,0.5297011,0.026912604,0.0078125,7.94291e-05,0.005667823,42.959877,36.219273,26.153133,3.7375185,53.791233,0.0,-17.857018,-76.84537,19.1489,0.0,-17.563612,-76.29248,18.882914,0.0,-17.537197,-75.87175,18.968975,2.298487,2.1672595,17000,12.291806697845459,0.99998945,-0.08612911,-0.99999994,0.8296853,0.08369336,0.05449301,0.032728627,0.012470532,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.29340047,-2.8648148,0.5705114,0.025477955,0.0078125,3.0445535e-05,0.0057336288,43.980732,36.972664,23.380384,3.3280709,54.568577,0.0,-17.88805,-90.548256,17.348797,0.0,-17.680756,-89.35766,17.328838,0.0,-17.416557,-90.44509,17.281363,1.2401177,1.734318,18000,12.45678424835205,0.9999921,-0.09702305,-0.9999999,0.82472205,0.08302137,0.053825278,0.032951083,0.012149757,0.0,-0.5546875,-1.0,0.49700028,0.0,0.0,0.0,0.0
0.5,-0.35165936,-3.0385475,0.6498566,0.026543332,0.0078125,2.2408467e-05,0.0060943095,44.07946,37.208588,27.0038,3.3060253,53.388737,0.0,-16.257046,-72.17876,18.087385,0.0,-16.237436,-71.70794,18.115265,0.0,-16.250046,-71.76803,18.078362,1.8626366,1.9326303,19000,12.035220623016357,0.99999154,-0.05847775,-0.99999994,0.8276266,0.082505114,0.053466182,0.032635294,0.0122224325,0.0,-0.453125,-1.0,0.49779788,0.0,0.0,0.0,0.0
0.5,-0.35527867,-2.5258331,0.59984916,0.027659962,0.0078125,6.5109794e-05,0.0058580753,43.852234,36.90833,29.110346,3.3150167,54.832413,0.0,-17.47184,-74.09426,18.510132,0.0,-17.975403,-74.366974,18.6185,0.0,-18.002476,-74.11053,18.558628,2.1839674,2.39457,20000,10.950765371322632,0.99999154,-0.068735674,-0.99999976,0.8282757,0.081411496,0.053192776,0.032312427,0.012160283,0.0,-0.484375,-1.0,0.4997558,0.0,0.0,0.0,0.0
0.5,-0.34604764,-2.699072,0.5448809,0.02832786,0.0078125,4.7155812e-05,0.006180821,44.66641,37.211002,25.742605,3.5012646,57.60193,0.0,-20.29377,-108.308525,20.218472,0.0,-20.521935,-109.34671,20.431074,0.0,-20.375174,-107.12985,20.287508,1.6182592,1.530959,21000,10.988697052001953,0.99998206,-0.066131644,-0.9999999,0.83382356,0.08131303,0.052615896,0.03151537,0.01225472,0.0,-0.5390625,-1.0,0.4984718,0.0,0.0,0.0,0.0
0.5,-0.29085085,-3.1266441,0.52787346,0.026608722,0.0078125,1.8834799e-05,0.00563924,43.763477,37.49402,28.531612,3.300231,54.15184,0.0,-16.231087,-71.99932,18.233145,0.0,-16.471409,-73.03278,18.562063,0.0,-16.748034,-71.28281,18.539827,1.8513318,2.536783,22000,11.350850582122803,0.99999166,-0.058240395,-0.9999999,0.8319621,0.08190691,0.052187264,0.03131954,0.012076833,0.0,-0.4765625,-1.0,0.4994504,0.0,0.0,0.0,0.0
0.5,-0.36721253,-3.8507442,0.66116256,0.028115856,0.0078125,4.6767364e-06,0.00581342,44.595165,37.49153,26.809128,3.6878364,54.549385,0.0,-16.733326,-88.51849,19.191498,0.0,-17.177385,-87.69489,19.310228,0.0,-17.181328,-86.7398,19.304045,1.5778763,1.645486,23000,11.647263765335083,0.9999899,-0.0847041,-0.9999998,0.82703197,0.080612026,0.051704314,0.03124123,0.011977166,0.0,-0.46875,-1.0,0.49902248,0.0,0.0,0.0,0.0
0.5,-0.24381316,-2.3598871,0.53551596,0.023880579,0.0078125,7.833907e-05,0.005468361,45.2722,37.774536,25.426958,3.5175967,55.641296,0.0,-17.793816,-83.200264,19.469204,0.0,-17.831612,-82.88298,19.333105,0.0,-17.828487,-82.7058,19.458012,1.1507883,1.1786891,24000,11.258043050765991,0.9999935,-0.06591088,-0.9999999,0.8319991,0.079845384,0.051450964,0.031248853,0.011835306,0.0,-0.4453125,-1.0,0.49700028,0.0,0.0,0.0,0.0
