trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.5,-0.0664108,-0.82133865,0.15721177,0.023158856,0.0078125,0.0016482266,0.002432552,41.822163,32.84287,21.964878,3.7132952,69.65755,-10.091743,-36.776184,-42.1882,5.730178,-11.143844,-36.76334,-41.95654,5.6569266,-11.019113,-36.809925,-41.78957,5.676899,0.07349188,0.08244375,10000,15.413198709487915,0.9968841,-0.09305131,-0.99957746,0.54824364,0.16247855,0.0867971,0.01752412,0.036827333,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.29541016,-0.07590156,-1.0628567,0.20238997,0.015407469,0.0078125,0.0010184876,0.0023742719,40.145744,32.493214,21.558994,3.9794323,72.84182,-11.56239,-40.117523,-44.578354,5.475729,-12.409123,-40.348198,-44.997536,5.366953,-12.6054,-40.34449,-44.961117,5.330688,0.10680066,0.12378936,11000,15.924672603607178,0.9965164,-0.09537654,-0.9997366,0.5454869,0.16170394,0.085500285,0.017112013,0.036752585,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.3664627,-0.04753913,-0.45935822,0.13103601,0.017270928,0.0078125,0.0033114387,0.0021520085,42.051785,33.679054,22.51975,3.6569557,77.49448,-27.838469,-43.921154,-47.1025,3.4587927,-28.039183,-43.766167,-46.8512,3.4807298,-28.119934,-43.813683,-46.999695,3.4634078,0.11471653,0.10412996,12000,16.3424334526062,0.9962828,-0.10992734,-0.999801,0.5584011,0.16162178,0.08456741,0.01662019,0.03673056,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.2868042,-0.06938036,-1.5494461,0.1987664,0.01504517,0.0078125,0.00038234054,0.0022462285,44.314182,34.426346,24.466242,3.7875338,80.60831,-23.68517,-46.19049,-50.681866,4.5075636,-23.613436,-46.16844,-50.8019,4.596056,-23.629906,-46.162098,-50.720127,4.5795665,0.10230254,0.10579093,13000,16.283828258514404,0.9958122,-0.08921344,-0.9998414,0.55100816,0.15991083,0.08353727,0.016181802,0.036644757,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.43133926,-0.046521634,-0.8960457,0.16621214,0.019298838,0.0078125,0.0013569981,0.0025395511,43.02149,34.730343,23.228918,3.737661,83.282646,-19.56755,-48.483868,-53.519875,5.52817,-19.286978,-48.50391,-53.115154,5.604659,-19.759466,-48.46353,-52.99289,5.573134,0.069586754,0.08306041,14000,16.297932386398315,0.99704164,-0.12293749,-0.999876,0.5559702,0.15940113,0.08245952,0.015832674,0.036363136,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.49676895,-0.08598882,-2.125431,0.23201728,0.023427645,0.0078125,0.00012362737,0.0025743216,42.6737,34.168114,22.131428,3.868213,85.20484,-19.49332,-51.20121,-58.586777,5.602954,-19.283773,-51.064293,-58.352676,5.717974,-19.034193,-51.035698,-58.12089,5.76566,0.20068003,0.2609249,15000,17.25931739807129,0.9962784,-0.073069856,-0.9998514,0.5369544,0.15601891,0.0816779,0.015475398,0.036139615,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.22626877,-0.099968225,-1.1744881,0.171586,0.014291489,0.0078125,0.00086775183,0.0022081898,40.680748,34.883137,24.676908,3.7418559,87.22836,-17.693554,-52.335144,-58.356503,8.027184,-17.970558,-52.390488,-58.453568,8.043836,-18.387442,-52.27407,-58.433727,7.9584737,0.08391731,0.13248229,16000,19.3411967754364,0.99713254,-0.08867611,-0.99929273,0.53762037,0.15639879,0.08074217,0.014921428,0.036083303,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
0.21984482,-0.090500906,-0.8719406,0.16811594,0.013832589,0.0078125,0.0015580833,0.0022576908,42.656452,35.809036,25.874334,3.5971525,91.02119,-22.967089,-55.355106,-62.005028,6.7122808,-22.6957,-55.180206,-61.528805,6.586103,-22.634867,-55.201714,-61.548626,6.6237636,0.15244526,0.1299751,17000,19.975147485733032,0.9963644,-0.11895638,-0.9997484,0.54951423,0.15594624,0.080267906,0.014776878,0.036061868,0.0,-0.9765625,-1.0,0.1512884,0.0,0.0,0.0,0.0
0.19640732,-0.08736189,-2.2358818,0.26543066,0.012759136,0.0078125,9.843778e-05,0.0021794403,43.279804,36.164932,22.638823,3.9886222,93.6141,-5.7645707,-57.46219,-65.2143,7.3727946,-5.993207,-57.354996,-64.893,7.2228966,-5.904503,-57.427345,-65.064575,7.2854433,0.22616349,0.17620991,18000,19.03697896003723,0.99611473,-0.090371095,-0.9999504,0.55166954,0.15582299,0.079776764,0.014352644,0.036079865,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.33306122,-0.090981595,-1.2081795,0.209425,0.016994435,0.0078125,0.00077911594,0.0025978228,44.63475,35.681183,23.833868,3.7332397,95.04271,-8.6541605,-59.276367,-66.01625,8.493101,-9.56553,-59.341827,-66.304726,8.3809,-9.099408,-59.302307,-66.557045,8.431087,0.18890905,0.18398474,19000,18.53904438018799,0.9966828,-0.083596185,-0.99988544,0.55563253,0.15427287,0.079004444,0.01431456,0.035813313,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.5,-0.062640294,-0.7222252,0.17496353,0.022715691,0.0078125,0.001971127,0.0026830065,44.16512,36.604446,23.338314,3.624299,98.32394,-23.055128,-61.617332,-67.25312,6.0953913,-24.332706,-61.694782,-67.25607,5.9471617,-25.00996,-61.624603,-67.20166,5.9556146,0.12717879,0.13675977,20000,16.953229665756226,0.9970069,-0.080653764,-0.999922,0.5398775,0.15418616,0.078618325,0.01397134,0.035871513,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.5,-0.098624155,-1.0115471,0.18632355,0.02426728,0.0078125,0.0011806141,0.002835485,43.573452,36.03355,23.834766,4.269539,97.7211,-17.677694,-61.590637,-70.310616,10.405836,-17.746122,-61.620987,-71.28944,10.5441065,-18.315958,-61.656757,-71.40073,10.579361,0.24209653,0.33539605,21000,15.397550106048584,0.99749064,-0.12114435,-0.9999131,0.5520048,0.15488443,0.07807457,0.0136776045,0.035714056,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
0.3386612,-0.10395983,-1.1113625,0.2149407,0.017610088,0.0078125,0.000968918,0.0025755519,45.014465,36.96849,27.031818,3.5736094,100.21162,-25.408318,-63.151634,-73.76604,9.289909,-26.193716,-63.172127,-73.61027,9.058535,-26.326317,-63.243904,-73.90149,9.058561,0.36183625,0.41494125,22000,15.699234962463379,0.9947387,-0.075699106,-0.99976975,0.5359762,0.1525004,0.07760024,0.013600141,0.035577685,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.40265656,-0.043152362,-0.6376114,0.15522821,0.018171618,0.0078125,0.002268968,0.0024726884,44.96669,36.74048,24.83038,3.6212866,103.93777,-36.964592,-67.04915,-73.58013,6.2790923,-36.191345,-67.08385,-74.33708,6.615993,-36.423275,-67.16088,-74.38334,6.6173005,0.46151468,0.61985666,23000,16.20671033859253,0.99687034,-0.062361438,-0.99992335,0.544086,0.1514432,0.077128254,0.013437164,0.035481967,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.4159317,-0.1035117,-1.3371525,0.26095968,0.019944487,0.0078125,0.0005985677,0.0029503452,44.712944,36.576576,25.910204,3.912114,102.62078,-12.543765,-66.072266,-76.93528,10.468322,-14.799073,-66.04562,-76.58947,10.402903,-14.822312,-65.96727,-77.004944,10.45067,0.22504987,0.40799376,24000,16.598761796951294,0.9975043,-0.09402282,-0.9999604,0.54955477,0.15128441,0.07698602,0.013216841,0.035492234,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
