Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/goal_achieved Max,eval/env_infos/final/goal_achieved Mean,eval/env_infos/final/goal_achieved Min,eval/env_infos/final/goal_achieved Std,eval/env_infos/goal_achieved Max,eval/env_infos/goal_achieved Mean,eval/env_infos/goal_achieved Min,eval/env_infos/goal_achieved Std,eval/env_infos/initial/goal_achieved Max,eval/env_infos/initial/goal_achieved Mean,eval/env_infos/initial/goal_achieved Min,eval/env_infos/initial/goal_achieved Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/goal_achieved Max,expl/env_infos/final/goal_achieved Mean,expl/env_infos/final/goal_achieved Min,expl/env_infos/final/goal_achieved Std,expl/env_infos/goal_achieved Max,expl/env_infos/goal_achieved Mean,expl/env_infos/goal_achieved Min,expl/env_infos/goal_achieved Std,expl/env_infos/initial/goal_achieved Max,expl/env_infos/initial/goal_achieved Mean,expl/env_infos/initial/goal_achieved Min,expl/env_infos/initial/goal_achieved Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
29,29,0.9939888,-0.11907668,-0.99983203,0.5401069,-7.462688320149228,5,-3.8151183889124964,-7.462688320149228,-10.569185131501632,2.2763135542596067,-0.013517887136806656,-0.037313441600746136,-0.060562115162144325,0.012585072334406495,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,150,30000,200,200.0,200,0.0,1.2693524,-0.2014975,-1.1563238,0.53815556,-4.698804941643277,5,-3.2921206668489322,-4.698804941643277,-6.244324252058944,1.1842492349433784,-0.008869352829985386,-0.023494024708216387,-0.04259831956410057,0.008078967835167008,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,155,31000,200,200.0,200,0.0,129937,0.005732778998208232,34.042084655004146,0.9661370940011693,0.8815595800006122,0.008264250001957407,0.015410191001137719,1482.3329475629907,32.16498076100106,0.5,-0.6579757,-3.286316,0.659846,0.0050359266,0.0009765625,2.5901634e-06,0.0011137148,60.028606,50.19286,31.55441,3.8855352,120.47799,0.8772909,-69.978424,-227.65771,21.622402,0.0,-70.46336,-225.94595,21.5697,0.0,-70.52956,-226.22777,21.570417,1.4718757,1.548232,30000,0.99985886,-0.17059298,-0.99997586,0.5390448,0.15097554,0.05806322,0.006588394,0.034082364,0.8772909,-0.745916,-1.0,0.43337047,0.0,0.0,0.0,0.0
30,30,0.9799713,-0.14807442,-0.9997379,0.5249625,-6.509293200323282,5,-4.924785348541175,-6.509293200323282,-8.67440065396523,1.3413614046919105,-0.013253665448906394,-0.03254646600161641,-0.057503867943145284,0.009862332306312211,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,155,31000,200,200.0,200,0.0,1.2267127,-0.19680123,-1.1695589,0.51689583,-4.792193813164621,5,-2.423382198954971,-4.792193813164621,-8.108548539006112,2.6268594057366697,-0.004345750776888586,-0.023960969065823113,-0.05290841590494495,0.014756915543418491,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,160,32000,200,200.0,200,0.0,130937,0.00566227800300112,38.48977001700041,0.9149841799990099,0.9418795250021503,0.008294414001284167,0.010761204997834284,1520.8286588129922,36.60818841499713,0.5,-0.7018311,-5.963688,0.75409627,0.0051280083,0.0009765625,1.24640955e-08,0.0011170832,60.005985,50.33976,37.657547,3.9262154,120.44837,10.91318,-69.865944,-145.55833,21.070936,0.0,-70.41434,-145.9845,21.041367,0.0,-70.26735,-146.58331,20.969213,1.732928,1.5874586,31000,0.99773616,-0.17923759,-0.99999815,0.54531115,0.15098052,0.058024954,0.0066523477,0.034139864,10.91318,-0.73684573,-1.0,0.56425333,0.0,0.0,0.0,0.0
31,31,0.9840801,-0.17473489,-0.99992895,0.5216365,-5.233723983209609,5,-2.4720946333989007,-5.233723983209609,-9.512501830088613,2.800668331659885,-0.0020736999143103345,-0.026168619916048047,-0.06165830040226873,0.015131973681179344,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,160,32000,200,200.0,200,0.0,1.2679588,-0.15323041,-1.1627125,0.5130278,-5.770458520064203,5,-4.288689316769826,-5.770458520064203,-8.336233200505855,1.483453965538384,-0.014377596729465933,-0.028852292600321024,-0.04769146124322775,0.00825598470397635,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,165,33000,200,200.0,200,0.0,131937,0.005677787001332035,39.930703994003125,0.9239542200011783,0.8940136679993884,0.00828464400183293,0.011328409000270767,1560.7658605979996,38.08744526599912,0.5,-0.6901287,-3.814743,0.7416237,0.004806573,0.0009765625,8.5920607e-07,0.0011550343,59.50396,50.390026,31.728603,3.719153,118.8661,0.0,-68.48057,-153.9293,20.547958,0.0,-68.78882,-154.06978,20.542473,0.0,-68.58788,-154.56587,20.613281,1.504333,1.3302511,32000,0.99930954,-0.19141121,-0.999931,0.5437884,0.15206987,0.058009468,0.0064868038,0.03424255,0.7358024,-0.72906274,-1.0,0.4380392,0.0,0.0,0.0,0.0
32,32,0.98928005,-0.22942938,-0.9999236,0.53445506,-5.504739230025512,5,-2.9264624428064216,-5.504739230025512,-6.78747896477822,1.427721851398606,-0.007063003730094143,-0.02752369615012757,-0.041139577406316345,0.008893906134325674,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,165,33000,200,200.0,200,0.0,1.1398337,-0.16743949,-1.1415719,0.5158504,-5.65317611629806,5,-2.8684128266597773,-5.65317611629806,-10.07578653726689,2.397777193028705,-0.010904008071973842,-0.0282658805814903,-0.05770141261550946,0.013077213741462075,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,170,34000,200,200.0,200,0.0,132937,0.006758166000508936,36.699775109002076,0.9094210270013718,0.8963977300008992,0.008247406000009505,0.010287981000146829,1597.4715680199988,34.86866279899914,0.5,-0.6542739,-4.6130295,0.71360964,0.004724142,0.0009765625,1.7108108e-07,0.0011145503,60.745102,50.494312,34.23694,3.880025,117.55646,10.919133,-66.73415,-149.17511,23.22049,0.0,-67.33447,-147.17436,23.1828,0.0,-67.17142,-148.61452,23.127352,2.1991706,1.8875237,33000,0.99760234,-0.17414765,-0.99997556,0.543563,0.15221336,0.05803818,0.0064159464,0.034321204,10.919133,-0.6903896,-1.0,0.6881933,0.0,0.0,0.0,0.0
33,33,0.9998992,-0.1317422,-0.9999369,0.5112611,7.891709677441614,5,59.13529803642272,7.891709677441614,-8.219510590825902,25.684935426547742,0.8643737736953669,0.03945854838720807,-0.045459757796757566,0.21729185760626862,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,170,34000,200,200.0,200,0.0,1.2137092,-0.118024096,-1.1419951,0.49754646,-8.187354460190619,5,-3.982679731844162,-8.187354460190619,-10.73103276869893,2.240071284353238,-0.016752281787568435,-0.04093677230095309,-0.061910018679735106,0.012462329603991544,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,175,35000,200,200.0,200,0.0,133937,0.005673940002452582,45.61591978200158,1.0373321539991593,0.9088827339983254,0.008396618002734613,0.010174421997362515,1643.093798148002,43.64545991400155,0.5,-0.6898225,-6.117882,0.7707444,0.004703121,0.0009765625,8.397829e-09,0.0011463696,59.606533,50.534515,37.77954,3.8334234,115.73351,0.85569966,-65.78619,-133.62396,22.36775,0.0,-65.355545,-132.94792,22.281605,0.0,-65.48345,-134.22003,22.325624,1.8362687,1.7368252,34000,0.9990011,-0.16574405,-0.9999919,0.5376413,0.15231022,0.05802435,0.0064790756,0.03432179,0.85569966,-0.7146981,-1.0,0.45045835,0.0,0.0,0.0,0.0
34,34,0.9862619,-0.13644765,-0.9998624,0.5097098,-7.651009178419253,5,-5.638790820549769,-7.651009178419253,-9.983520567648355,1.3919431923722028,-0.020749598499736344,-0.038255045892096246,-0.06147090317334003,0.008830522561644015,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,175,35000,200,200.0,200,0.0,1.1710019,-0.034834504,-1.1416954,0.4967591,-6.601089545107342,5,-4.626110129392544,-6.601089545107342,-8.168011709039162,1.3838927696703476,-0.008564533448692702,-0.033005447725536714,-0.05099070114402824,0.009815838449904765,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,180,36000,200,200.0,200,0.0,134937,0.005685831001756014,46.41281650699966,0.9022080159993493,0.9116826509998646,0.008212282999011222,0.010092101998452563,1689.5132734300023,44.57493562400123,0.5,-0.7481153,-4.1214905,0.80759144,0.004864921,0.0009765625,4.7086908e-07,0.0012108918,60.030853,50.052437,33.396873,3.9670079,113.73228,10.905415,-63.931175,-171.7604,23.276506,0.0,-63.9685,-172.74252,23.194902,0.0,-63.894966,-169.97676,23.173737,2.0138385,1.9774933,35000,0.99954534,-0.15648489,-0.99993634,0.5357372,0.15311661,0.058220573,0.0063711917,0.034529153,10.905415,-0.70608544,-1.0,0.57702744,0.0,0.0,0.0,0.0
35,35,0.99071723,-0.14073618,-0.99988663,0.5136222,-5.689721029709574,5,-3.034706392621589,-5.689721029709574,-9.629056252294538,2.606573994508261,-0.006444682124868469,-0.028448605148547874,-0.059255454815173,0.014237609714433793,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,180,36000,200,200.0,200,0.0,1.1337984,-0.13275473,-1.1786523,0.49017996,-4.436000271454155,5,3.9863650398811696,-4.436000271454155,-8.448481193984529,4.509918277569424,0.7415360895698436,-0.022180001357270773,-0.05435796715873986,0.07745045410992836,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,185,37000,200,200.0,200,0.0,135937,0.005654643999150721,44.33714277299805,0.9681921880001028,0.9140854040015256,0.008287461001600605,0.012079272997652879,1733.8562955080015,42.42884380299802,0.5,-0.931556,-7.569561,0.89536524,0.006114634,0.0009765625,5.9874083e-10,0.0013352152,60.762024,50.274452,34.801075,3.9294567,112.94731,0.8127194,-62.896393,-136.45378,22.86393,0.0,-63.199944,-135.9517,22.855844,0.0,-62.952274,-136.77563,22.858677,1.8695667,1.6907494,36000,0.997734,-0.17164513,-0.99999046,0.5379072,0.15344465,0.05824485,0.006387365,0.03463544,0.8127194,-0.7077407,-1.0,0.45232317,0.0,0.0,0.0,0.0
36,36,0.9831682,-0.092820086,-0.9999523,0.5068443,-7.190697634905598,5,-4.734097520170875,-7.190697634905598,-10.26799700781125,1.9793566020066644,-0.016800000969081835,-0.03595348817452799,-0.05556112736203139,0.010956961902426596,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,185,37000,200,200.0,200,0.0,1.1827447,-0.102914184,-1.1597688,0.50591433,-6.102985734893114,5,-4.100438077822334,-6.102985734893114,-7.406696460719259,1.084012964235812,-0.012793775258455273,-0.030514928674465574,-0.04847470300764432,0.007422701672946983,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,190,38000,200,200.0,200,0.0,136937,0.005765353998867795,47.36546951699711,0.9185540629987372,0.8952012789995933,0.005484253000759054,0.008015706000151113,1781.2262714499993,45.532448861999,0.5,-0.8085749,-4.3790207,0.8177365,0.0052847215,0.0009765625,3.056037e-07,0.0012579476,61.42949,50.546165,34.996754,3.902826,112.52985,0.86578023,-62.009975,-141.19064,22.938238,0.0,-62.322655,-143.74356,22.954266,0.0,-62.329834,-143.22015,22.917952,1.8297998,1.820555,37000,0.9975451,-0.16932316,-0.9999888,0.53780514,0.15390527,0.058340326,0.0063170786,0.03480084,0.86578023,-0.7282178,-1.0,0.4403056,0.0,0.0,0.0,0.0
37,37,0.9896105,-0.09700822,-0.998999,0.49139774,-5.039597102481219,5,-2.3385385467992577,-5.039597102481219,-8.167664878269132,1.9663856188828828,-0.006204307597872563,-0.0251979855124061,-0.049384879596679,0.011439731855804158,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,190,38000,200,200.0,200,0.0,1.1067,-0.16390114,-1.1228724,0.50716305,-6.996233295320886,5,-3.174757338717791,-6.996233295320886,-10.21214284685199,2.9456448381786062,-0.007421322598819587,-0.03498116647660443,-0.06591821661600601,0.015607463777064243,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,195,39000,200,200.0,200,0.0,137937,0.005647378002322512,45.33672636999836,0.8732104070004425,0.8960578730002453,0.013642352001625113,0.010325567996915197,1826.567772872997,43.53784279199681,0.5,-0.89985555,-6.040447,0.86594355,0.0060922243,0.0009765625,1.27003466e-08,0.0012904644,59.554264,50.44413,36.468136,3.85283,110.965904,0.88564473,-60.598797,-200.15976,25.012089,0.0,-60.87778,-204.4515,24.921762,0.0,-60.8626,-204.08502,24.936228,1.8354118,1.7109237,38000,0.9999985,-0.17136322,-0.999988,0.53885806,0.1533794,0.058199905,0.0063051432,0.034668583,0.88564473,-0.69683075,-1.0,0.4650449,0.0,0.0,0.0,0.0
38,38,0.9848173,-0.14278446,-0.9999346,0.50093293,-5.536526950551061,5,-3.8432190410494447,-5.536526950551061,-7.070230928116016,1.3137852115142168,-0.010667436621014145,-0.027682634752755307,-0.053552368457448485,0.009398654551027119,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,195,39000,200,200.0,200,0.0,1.176033,-0.1353147,-1.1713513,0.50047123,-6.2226386580581465,5,-4.808171627963652,-6.2226386580581465,-9.999477753279058,1.9653835463110156,-0.012860978410481684,-0.031113193290290733,-0.056620819643828084,0.011356679180429295,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,200,40000,200,200.0,200,0.0,138937,0.005698017001122935,44.789090029004,0.8667510060004133,0.8966568910000206,0.00832097700185841,0.010195692997513106,1871.3627652120012,43.00146744500307,0.5,-0.9619541,-4.9178925,0.8922623,0.006447695,0.0009765625,1.2690622e-07,0.0013206654,59.30491,50.58058,34.86963,3.8820639,108.72957,10.921768,-58.05909,-135.41953,24.727312,0.0,-58.47043,-136.25554,24.620005,0.0,-58.64924,-136.53983,24.672476,1.9807115,2.1419344,39000,0.9979945,-0.17778243,-0.9999718,0.5376221,0.15395136,0.058313165,0.006267593,0.03479211,10.921768,-0.682639,-1.0,0.5847565,0.0,0.0,0.0,0.0
39,39,0.98642313,-0.09196855,-0.99994504,0.5128517,-8.551298445262564,5,-4.777846990108805,-8.551298445262564,-10.533537751344674,2.273080445792148,-0.016156022352465865,-0.04275649222631283,-0.07347403445166871,0.01352665439419879,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,200,40000,200,200.0,200,0.0,1.1479182,-0.04687587,-1.2154846,0.47766143,-7.244067405381605,5,-4.088015719900179,-7.244067405381605,-9.661749183019477,1.9566085735989764,-0.012935499158873402,-0.036220337026908016,-0.057709848363862164,0.01192713565291062,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,205,41000,200,200.0,200,0.0,139937,0.005682503997377353,46.29365566099659,0.973727405002137,0.9197149679966969,0.008180524000636069,0.010169559001951711,1917.6662969779973,44.37618070099779,0.5,-0.94903934,-5.40263,0.9053273,0.0060752663,0.0009765625,4.5353016e-08,0.0013355195,60.014393,50.354492,37.10661,3.8197765,107.14856,0.871024,-56.915775,-135.17036,25.036127,0.0,-57.27378,-135.85445,25.00429,0.0,-57.145844,-133.21028,24.97839,2.161328,2.1205244,40000,0.9993097,-0.16405733,-0.9999989,0.5379018,0.15491456,0.058473077,0.0062334635,0.034978256,0.871024,-0.6805217,-1.0,0.46637785,0.0,0.0,0.0,0.0
40,40,0.97956026,-0.092399195,-0.99929816,0.49494904,-6.58665771146976,5,-3.7084396730409885,-6.58665771146976,-9.086471326046459,1.7690521243841562,-0.011998684424545271,-0.032933288557348804,-0.06449069432536245,0.012038934429753283,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,205,41000,200,200.0,200,0.0,1.2076664,-0.16235729,-1.1366796,0.5121537,-4.647996021921363,5,-0.7009445010510065,-4.647996021921363,-6.942056467214263,2.4457628290217546,0.7973752238758319,-0.023239980109606814,-0.045224730406528996,0.046001135138089295,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,210,42000,200,200.0,200,0.0,140937,0.005747774001065409,44.07840322800257,0.9247572169988416,0.9012705429995549,0.008283595001557842,0.014062794998608297,1961.7505809579998,42.22428130400294,0.5,-0.9080714,-4.547144,0.9300824,0.0055287234,0.00097656244,2.2841854e-07,0.0013145795,59.929203,50.443146,34.71288,3.8584867,105.52492,0.85293525,-55.317005,-129.38155,25.89952,0.0,-55.46689,-130.44568,25.851978,0.0,-55.432655,-131.5527,25.858322,2.1079688,1.939508,41000,0.99963367,-0.17565578,-0.9999736,0.53997993,0.15481842,0.0584442,0.0062271296,0.03493577,0.85293525,-0.69260085,-1.0,0.45866525,0.0,0.0,0.0,0.0
41,41,0.99184877,-0.07110296,-0.9999937,0.4908841,-7.137864755684274,5,-3.6375739987604923,-7.137864755684274,-10.341286201665794,2.4065340991533017,-0.01334005246876898,-0.03568932377842137,-0.06184792740811656,0.01316810446920883,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,210,42000,200,200.0,200,0.0,1.2994357,-0.12907572,-1.1588565,0.49633777,-5.738243424294366,5,-3.3222905764062465,-5.738243424294366,-9.642398814532747,2.2525877497803624,-0.005992958133950031,-0.028691217121471838,-0.05307527413433019,0.012574246855600239,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,215,43000,200,200.0,200,0.0,141937,0.005783474996860605,39.983980587996484,0.9136354399997799,0.8955470079999941,0.008217332997446647,0.011031646001356421,2001.7405101699915,38.14976568600105,0.5,-0.8948101,-4.8895226,0.9227469,0.0052899187,0.0009765625,1.1019686e-07,0.0013236777,58.697407,50.32358,33.51562,3.8618019,104.13953,0.8750276,-53.9735,-138.88857,25.171993,0.0,-54.089912,-139.17322,25.142193,0.0,-54.27109,-139.97624,25.158535,2.2436504,2.1927123,42000,0.99992925,-0.17358027,-0.9999822,0.5382931,0.15427911,0.058499552,0.0062223123,0.034918528,0.8750276,-0.69343287,-1.0,0.4620178,0.0,0.0,0.0,0.0
42,42,0.98185146,-0.11961912,-0.9999315,0.4840169,-6.05143123108998,5,-3.0349231166105644,-6.05143123108998,-8.01110585401091,1.7390546102573539,-0.007036605185592142,-0.030257156155449893,-0.05010175707293281,0.01124502729779586,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,215,43000,200,200.0,200,0.0,1.1744889,-0.11033851,-1.1802394,0.48658302,-6.296267802617754,5,-4.511177626602885,-6.296267802617754,-9.356893491150466,2.0986531235967254,-0.012795505765474023,-0.03148133901308877,-0.05852233680544902,0.01197012316780976,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,220,44000,200,200.0,200,0.0,142937,0.005702181999367895,40.29872065199743,0.955394852997415,0.9046197460011172,0.008200153002690058,0.011596349999308586,2042.0453752559843,38.41320736799753,0.5,-0.91270834,-4.636467,0.9336299,0.005404771,0.00097656244,1.867664e-07,0.001312695,59.770992,50.644627,34.787098,3.8209398,103.58086,0.8787982,-53.115234,-152.39029,27.040377,0.0,-53.393303,-151.00275,26.975677,0.0,-53.24053,-151.25587,26.960424,2.0121567,1.8902924,43000,0.9974546,-0.16715351,-0.99999225,0.5391891,0.1535548,0.058292866,0.006194582,0.03484549,0.8787982,-0.680051,-1.0,0.46547857,0.0,0.0,0.0,0.0
43,43,0.99078965,-0.16615619,-0.99999225,0.5065341,-7.300605290183005,5,-4.3071749150677725,-7.300605290183005,-9.689134918644505,2.1189234870616,-0.012623010939768562,-0.03650302645091502,-0.058430717941381174,0.011119180898613117,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,220,44000,200,200.0,200,0.0,1.3823285,-0.09883165,-1.2115449,0.48857868,-5.874773892131965,5,-3.338171641527259,-5.874773892131965,-7.885066083433131,1.780854298537374,-0.013034074426481305,-0.029373869460659827,-0.049160326420486816,0.010653171483833946,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,225,45000,200,200.0,200,0.0,143937,0.005802875002700603,39.6705434079995,0.8870861350005725,0.8997440229977656,0.008196924001822481,0.01011769399701734,2081.7201991899783,37.859595756999624,0.5,-0.8451431,-6.4177666,0.94073904,0.004812216,0.0009765625,4.716821e-09,0.0012605474,59.160378,50.531857,37.657238,3.9000988,103.1544,0.87482715,-53.404137,-150.33548,28.406897,0.0,-52.94099,-148.72064,28.259848,0.0,-52.869667,-148.36635,28.264551,2.3139555,2.4385667,44000,0.99973,-0.16912445,-0.99999017,0.5357773,0.15495239,0.058535267,0.0061611733,0.0351003,0.87482715,-0.6727953,-1.0,0.46733117,0.0,0.0,0.0,0.0
44,44,0.9779366,-0.13971284,-0.9998181,0.50240636,-6.346516212849712,5,-5.33556422164492,-6.346516212849712,-7.0660064102669295,0.5707858058032904,-0.014683421375656517,-0.03173258106424856,-0.04823060672275904,0.00824102681015811,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,225,45000,200,200.0,200,0.0,1.2465956,-0.08695455,-1.1340901,0.4948123,-6.518040282933695,5,-3.6254127863638,-6.518040282933695,-10.482081059773867,2.2402922184834795,-0.008106738722256772,-0.032590201414668486,-0.05705570484410354,0.012776650491512435,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,230,46000,200,200.0,200,0.0,144937,0.0056872380009735934,43.129827479002415,0.9216375640025944,0.9176486380019924,0.00833915100156446,0.010161167996557197,2124.855784506981,41.26635371999873,0.5,-1.0983571,-6.2052345,1.0538356,0.0061652083,0.0009765625,9.243896e-09,0.0014518329,60.027416,50.392952,37.596466,3.7982755,100.78263,10.907816,-50.350906,-191.41919,27.774208,0.0,-50.952267,-188.53433,27.741167,0.0,-50.946407,-188.64209,27.688066,2.740851,2.5464628,45000,0.99995077,-0.16563696,-0.9999834,0.5340941,0.15599711,0.058633737,0.0062273378,0.035264257,10.907816,-0.65156496,-1.0,0.5964815,0.0,0.0,0.0,0.0
45,45,0.9841556,-0.1526146,-0.9999324,0.485561,-5.695628410770217,5,-3.757030297431128,-5.695628410770217,-8.179832309731125,1.6154306327424934,-0.013667442283287421,-0.028478142053851088,-0.05285706551624347,0.009870396776953793,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,230,46000,200,200.0,200,0.0,1.1855185,-0.18984374,-1.1416333,0.5083449,-6.389032569224153,5,-3.467360248807978,-6.389032569224153,-10.438285295173158,2.6151391594138733,-0.007502974439333664,-0.03194516284612077,-0.06159770171056359,0.01409783180328871,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,235,47000,200,200.0,200,0.0,145937,0.0056519669997214805,40.611237886998424,0.9416329189989483,0.9124237700016238,0.005780753999715671,0.00921095699959551,2165.4728611739847,38.73653751999882,0.5,-1.0075758,-6.4391327,0.97574776,0.0058897515,0.0009765625,5.5314997e-09,0.0013989389,59.32083,50.4088,30.583426,3.7556179,98.71175,10.913744,-48.541,-150.59619,26.988976,0.0,-48.817005,-146.97995,26.983734,0.0,-48.7439,-148.90477,26.930643,2.278353,2.1951375,46000,0.99962276,-0.16595888,-0.99998814,0.5360987,0.15528095,0.058692142,0.0063016117,0.035245992,10.913744,-0.66058123,-1.0,0.5922587,0.0,0.0,0.0,0.0
46,46,0.9845226,-0.19236004,-0.9999153,0.520383,-5.447516203673534,5,-2.579456456514639,-5.447516203673534,-7.928112540436905,1.9048567288906098,-0.00532472159141146,-0.02723758101836768,-0.047736925361670096,0.010858746037159908,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,235,47000,200,200.0,200,0.0,1.2820446,-0.11594064,-1.1664337,0.513312,-5.942045595331598,5,-2.3274052341713105,-5.942045595331598,-9.286495840587078,2.5672792729614495,-0.007841735855746705,-0.02971022797665799,-0.05269868962512401,0.01409815720209321,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,240,48000,200,200.0,200,0.0,146937,0.00570840700311237,40.64953237500231,0.8862736299997778,0.9692724820015428,0.008287284999823896,0.013273365999339148,2206.1293021429883,38.76671720499871,0.5,-0.8524264,-4.9552155,0.94195485,0.004852961,0.0009765625,8.864757e-08,0.0012555347,59.233273,50.34209,36.372646,3.7774675,97.56721,0.0,-47.457603,-151.36234,27.597115,0.0,-47.573402,-150.27673,27.594913,0.0,-47.515106,-149.29347,27.57137,1.9434924,2.1124144,47000,0.99963313,-0.16965953,-0.99999386,0.5373763,0.15567075,0.05852064,0.0062406817,0.0351774,0.8450647,-0.6452563,-1.0,0.4742428,0.0,0.0,0.0,0.0
47,47,0.98054045,-0.2093444,-0.99992573,0.51493394,-7.060568654422302,5,-5.477730984780906,-7.060568654422302,-9.24048448069851,1.3333471039963463,-0.01796780175537462,-0.035302843272111514,-0.051217324526535324,0.008801672360877569,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,240,48000,200,200.0,200,0.0,1.2240243,-0.18093194,-1.1800991,0.5119199,-6.347861663994119,5,-3.198435381498476,-6.347861663994119,-9.604505642318367,2.2359980063884595,-0.011461509435637179,-0.031739308319970586,-0.055123245915496666,0.01197621922594674,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,245,49000,200,200.0,200,0.0,147937,0.0059033229990745895,42.430444826000894,0.9441799160013034,0.931670332000067,0.00827201400170452,0.02466999299940653,2248.5656462059887,40.51574924799934,0.5,-1.045622,-5.4222336,1.0290862,0.006232993,0.0009765625,4.4741437e-08,0.0013949826,59.888313,50.22825,35.29466,3.7877793,96.55643,0.8619131,-45.65782,-150.75285,27.930685,0.0,-46.488327,-150.98602,28.09244,0.0,-46.957233,-150.10287,28.154245,2.9653425,3.8493114,48000,0.99963087,-0.16004147,-0.99998975,0.5358847,0.15601183,0.0587108,0.006252286,0.035329796,0.8619131,-0.6544739,-1.0,0.47218278,0.0,0.0,0.0,0.0
