trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.32470703,-0.06388539,-1.5116215,0.19925936,0.016022198,0.0078125,0.0004071059,0.0023667738,52.933926,44.382706,33.63735,3.8827407,82.658424,-7.0323715,-38.186718,-42.97631,5.266974,-6.88002,-38.302036,-43.21884,5.2869277,-6.7560654,-38.201336,-42.88708,5.2882504,0.06379694,0.047452394,10000,10.219269037246704,0.9871218,-0.19047894,-0.99675655,0.547482,0.15226302,0.06601069,0.0103674745,0.03365027,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.2767372,-0.05260961,-0.7592535,0.14807147,0.014520661,0.0078125,0.001828674,0.0020227442,53.92457,45.219894,33.191788,3.891407,86.04907,-7.036431,-40.912125,-46.419422,6.2382317,-6.918981,-40.79252,-45.91274,6.278987,-6.669073,-40.686577,-45.96202,6.2685447,0.06954896,0.119827025,11000,10.810292720794678,0.99286795,-0.15014227,-0.99769485,0.5499068,0.15234269,0.06509056,0.010093753,0.033617776,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.5,-0.086658895,-0.76380634,0.18775472,0.02368309,0.0078125,0.0018910811,0.0027804836,53.31043,45.487564,34.523083,3.9589047,89.65438,-7.293212,-44.056244,-50.060455,6.1355505,-7.193763,-44.058037,-49.87834,6.0983033,-7.3675427,-44.162964,-49.94126,6.1073103,0.07848715,0.091680355,12000,11.015963077545166,0.9914306,-0.18777768,-0.9992394,0.5492274,0.15203115,0.064746305,0.009941022,0.03370644,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.43247604,-0.10562423,-1.4614544,0.26302594,0.02075026,0.0078125,0.00046986865,0.002891592,53.71642,45.226227,32.051945,3.4527793,90.597404,-7.5437922,-45.31132,-52.659916,7.942208,-8.035326,-45.36075,-52.75648,7.839786,-7.9181547,-45.352123,-53.065254,7.9116354,0.09540605,0.10612418,13000,10.886730909347534,0.99409115,-0.1402164,-0.99807453,0.5409072,0.15222889,0.06426306,0.009842504,0.033619188,0.0,-0.9765625,-1.0,0.1512884,0.0,0.0,0.0,0.0
0.25128555,-0.08228503,-0.5974045,0.15677916,0.014538833,0.0078125,0.0026629728,0.0022754064,53.237446,45.765682,31.88666,3.8867855,94.80495,-7.5164227,-48.814693,-55.730286,8.236148,-7.1610556,-49.010708,-55.674843,8.27492,-7.2867656,-49.044456,-56.05559,8.271095,0.13490163,0.13863939,14000,11.564785718917847,0.9953584,-0.16600247,-0.99772286,0.54680425,0.15140443,0.063865356,0.009774136,0.033517905,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
0.24017334,-0.04165764,-1.305687,0.16629688,0.0131655065,0.0078125,0.00059802644,0.0019559073,54.67733,46.04701,35.95964,3.645561,99.138466,-20.950548,-53.10309,-60.06528,4.1618814,-20.416372,-53.07479,-59.644897,4.1964498,-20.306267,-52.955673,-59.488758,4.1942835,0.0702508,0.08504361,15000,11.503946781158447,0.99606043,-0.16180086,-0.9997975,0.55421543,0.15155914,0.06348253,0.009760286,0.033525895,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.35383606,-0.04233291,-0.6803818,0.16430356,0.016398523,0.0078125,0.0020725,0.0024387618,57.088623,46.75932,37.735374,3.6695764,101.236015,-6.321577,-54.395237,-61.570457,6.6236844,-6.0483956,-54.429173,-61.84353,6.644041,-5.8108163,-54.37529,-61.63651,6.7028346,0.1072172,0.09891165,16000,10.474080085754395,0.9945095,-0.18976828,-0.9990615,0.54905224,0.15107039,0.06330737,0.009570792,0.03360758,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.48513794,-0.120635346,-2.478428,0.30937287,0.023311082,0.0078125,6.21501e-05,0.0032594576,54.248043,46.106712,35.099884,4.1420794,100.82524,-7.521807,-54.63321,-64.201164,11.114699,-7.388256,-54.678215,-64.157646,11.061631,-7.220668,-54.720448,-64.244415,11.079012,0.16025649,0.16886102,17000,13.281656265258789,0.9931403,-0.16971894,-0.9981864,0.54456675,0.15139468,0.06287325,0.009496158,0.033520684,0.0,-0.9453125,-1.0,0.22736925,0.0,0.0,0.0,0.0
0.5,-0.030553192,-1.3512306,0.20561723,0.021061707,0.0078125,0.00051943964,0.0028051268,54.09423,45.86138,32.5789,4.206481,104.52556,-14.153412,-58.68459,-66.363075,7.794416,-14.136852,-58.55686,-66.47253,7.729452,-14.505255,-58.52577,-66.75537,7.7176867,0.0960914,0.124517925,18000,13.63050103187561,0.9923501,-0.19548416,-0.99982905,0.550423,0.15069331,0.06271961,0.009464126,0.033540938,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.47490692,-0.12394053,-1.9325905,0.2740171,0.023285057,0.0078124995,0.00018877813,0.0031071668,53.9433,46.50524,34.22904,3.9431891,105.57209,-2.939563,-59.239746,-70.747734,11.320352,-2.1698637,-59.06629,-70.188324,11.375408,-2.5033927,-59.01174,-70.65775,11.277174,0.21219566,0.2639825,19000,13.942781686782837,0.9992385,-0.12598296,-0.99971974,0.54162824,0.15125239,0.06262731,0.0094409585,0.033550482,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
0.4280243,-0.0955309,-1.4046059,0.23477888,0.020288171,0.0078125,0.0005193266,0.003207156,56.03363,47.339558,32.856976,3.9955106,108.60236,-6.2493186,-61.001644,-71.91523,11.430842,-6.6047263,-61.121277,-72.28382,11.402554,-6.326185,-61.191616,-72.196526,11.584823,0.13894837,0.30113772,20000,13.931774854660034,0.99441326,-0.17985612,-0.99992836,0.53461486,0.15147512,0.062388346,0.0092913285,0.033670906,0.0,-0.9765625,-1.0,0.1512884,0.0,0.0,0.0,0.0
0.5,-0.10926762,-0.9620552,0.2417032,0.023831295,0.0078125,0.0012800373,0.0034813911,53.378967,47.25371,37.069443,3.6939037,110.710236,-7.8395634,-63.315998,-72.08654,10.612517,-7.8701987,-63.490467,-72.08581,10.53754,-7.581802,-63.24306,-72.45128,10.62924,0.14160119,0.11894733,21000,14.121845006942749,0.99605936,-0.18539184,-0.9999826,0.5465909,0.15023614,0.062210526,0.009153672,0.03361096,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.5,-0.12426052,-1.0341377,0.23171046,0.02471059,0.0078125,0.0011490739,0.003387512,55.992363,46.712673,36.9325,4.2162957,113.09977,-8.652316,-66.33939,-78.30289,9.231327,-9.501649,-66.39886,-77.494255,9.231884,-9.772327,-66.16812,-78.09315,9.1784725,0.23598912,0.20603955,22000,12.995203971862793,0.9958834,-0.16667591,-0.999934,0.5441041,0.15051982,0.061864894,0.0092050675,0.033541642,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.5,-0.08765583,-0.85795593,0.25764143,0.022428727,0.0078125,0.0014835394,0.0038357833,55.402256,47.24138,36.65458,3.5264583,113.14273,-7.3681,-66.130356,-77.97573,13.752968,-6.4607325,-65.86426,-78.1964,13.716691,-6.7319136,-65.79581,-79.25325,13.788922,0.24724054,0.35579634,23000,11.359734296798706,0.99513423,-0.13511086,-0.99829835,0.54220456,0.15029296,0.061743118,0.00902363,0.033535525,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
0.5,-0.07865141,-1.6080971,0.28372678,0.021663625,0.0078125,0.00031964012,0.003976246,55.73224,47.232437,34.45335,3.9495018,114.3226,-7.0078726,-67.01302,-77.77967,13.27254,-6.4989696,-66.83372,-77.964775,13.349919,-6.0851374,-66.97806,-78.13385,13.480764,0.25301886,0.40060812,24000,11.224068403244019,0.9960051,-0.166588,-0.99960124,0.54943717,0.15104914,0.061555076,0.008947372,0.03359955,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
